,Date,Open,High,Low,Close,Volume,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA
24,20050208,141.4,143.0,134.4,136.55,857428,,,,,,133.22,131.12,129.28,129.28,,143.84,,,
25,20050209,137.9,141.35,137.5,139.6,783373,,,,,,133.22,131.48,132.06,132.06,,143.2,,,
26,20050210,141.8,153.6,140.85,153.6,1728312,,,,,,136.7,134.95,134.4,134.4,,144.03,,,
27,20050211,155.0,164.0,151.65,153.2,4009555,,,,,,139.68,134.95,137.5,137.5,,145.99,,,
28,20050214,154.8,157.7,148.9,150.35,1892914,,,,,,140.15,137.55,140.4,140.4,,147.98,,,
29,20050215,151.0,157.5,148.0,153.75,2813379,,129.99,,,129.99,141.2,140.38,142.77,142.77,129.99,149.98,,127.92,136.63
30,20050216,154.8,165.8,153.9,157.4,5565875,,131.76,,153.93,131.06,143.6,143.25,144.97,144.97,131.06,152.15,,129.51,138.4
31,20050217,158.1,160.6,152.6,153.8,2121454,,133.18,,153.92,132.09,146.25,143.7,147.46,147.46,132.09,153.81,,131.2,139.87
32,20050218,154.7,158.0,151.6,153.4,1608293,,134.48,,153.9,133.13,146.98,145.25,149.44,149.44,133.13,154.79,,132.96,141.24
33,20050221,154.4,157.0,151.1,151.95,1390892,,135.61,,153.79,134.25,146.98,145.9,151.04,151.04,134.25,155.03,,134.76,142.46
34,20050222,152.7,159.5,151.45,156.7,1436325,,136.97,,153.97,135.47,146.98,145.9,151.1,151.1,135.47,155.34,,136.55,143.91
35,20050223,160.7,172.4,160.7,172.4,4786395,,139.26,,155.52,137.21,154.48,153.4,151.1,151.1,137.21,157.61,,138.36,146.29
36,20050224,175.35,179.25,166.0,166.95,4624434,,141.04,,156.53,138.98,154.48,153.4,151.45,151.45,138.98,160.54,,140.15,148.21
37,20050225,168.3,174.5,164.0,168.05,3731330,,142.79,,157.83,140.99,154.48,153.4,155.64,155.64,140.99,163.41,,141.91,150.08
38,20050228,170.0,170.7,161.5,167.5,1473549,,144.38,,158.9,142.97,156.0,154.95,158.99,158.99,142.97,165.72,,143.63,151.79
39,20050301,158.9,173.4,158.9,169.8,1674411,,146.02,,160.37,145.18,161.38,156.62,172.4,-172.4,145.18,167.63,,145.36,153.52
40,20050302,169.0,174.8,169.0,172.3,1375500,,147.72,,161.82,147.13,161.38,160.2,158.9,158.9,147.13,169.38,,147.08,155.27
41,20050303,174.0,175.8,172.1,172.95,871583,,149.34,,162.95,148.72,161.65,160.48,158.9,158.9,148.72,170.96,,148.78,156.94
42,20050304,172.0,172.0,164.0,165.0,1185857,,150.35,,163.08,149.96,162.45,160.48,159.46,159.46,149.96,171.32,,150.41,157.99
43,20050307,166.5,181.5,165.4,181.5,2094555,,152.36,,165.42,152.02,166.72,166.3,160.0,160.0,152.02,172.61,,152.07,160.02
44,20050308,186.0,199.65,186.0,198.85,5359405,,155.36,,170.3,154.46,175.4,174.98,161.29,161.29,154.46,176.74,,153.78,163.05
45,20050309,200.0,202.95,185.0,188.5,2449302,,157.5,,172.12,156.52,175.4,174.98,164.3,164.3,156.52,181.27,,155.51,165.24
46,20050310,187.4,207.35,185.05,207.35,4954327,,160.72,,176.48,159.14,179.65,179.22,167.06,167.06,159.14,187.27,,157.33,168.52
47,20050311,212.15,228.1,212.15,228.1,3401850,,165.06,,184.15,162.42,192.4,189.77,171.09,171.09,162.42,196.14,,159.36,172.97
48,20050314,238.0,239.55,225.1,231.0,4033906,,169.32,,190.97,165.61,198.0,194.95,177.93,177.93,165.61,206.36,,161.62,177.4
49,20050315,232.0,237.9,220.4,223.2,2644452,,172.79,,194.5,168.31,198.0,194.95,185.36,185.36,168.31,215.07,,164.08,181.11
50,20050316,228.0,234.4,227.0,234.4,2366335,,176.77,,199.26,171.27,199.7,196.65,191.75,191.75,171.27,222.7,,166.75,185.38
51,20050317,235.9,246.15,235.2,237.05,2451135,,180.66,,203.83,174.29,201.02,197.98,198.57,198.57,174.29,229.2,,169.59,189.62
52,20050318,238.9,246.8,228.0,239.05,3879209,,184.42,,208.58,177.48,202.02,198.98,205.5,205.5,177.48,234.5,,172.65,193.8
53,20050321,247.05,251.0,247.0,251.0,1787234,,188.72,,215.31,181.18,208.0,207.5,212.21,212.21,181.18,239.84,,175.95,198.54
54,20050322,263.55,263.55,253.6,260.85,3866561,,193.37,,223.66,185.32,212.92,212.42,219.97,219.97,185.32,245.95,,179.52,203.68
55,20050323,262.85,263.4,247.85,247.85,1643995,,196.89,,226.91,188.93,212.92,212.42,228.14,228.14,188.93,250.42,,183.26,207.71
56,20050324,240.0,240.15,235.5,235.5,110480,,199.38,,227.65,191.66,221.18,213.12,234.69,234.69,191.66,251.48,,187.13,210.72
57,20050328,223.75,228.95,223.75,223.75,172614,,200.95,,227.4,194.01,224.68,222.92,260.85,-260.85,194.01,248.6,,191.16,212.79
58,20050329,213.15,226.65,212.6,213.2,4148388,242.85,201.74,,226.67,196.1,224.68,222.92,260.11,-260.11,196.1,242.28,,195.27,214.03
59,20050330,212.0,223.9,210.2,223.9,2252108,242.97,203.17,,226.51,198.44,234.1,222.95,258.21,-258.21,198.44,235.85,,199.36,215.82
60,20050331,229.95,235.1,229.95,235.1,265148,244.39,205.23,,227.06,201.03,237.02,235.52,255.33,-255.33,201.03,231.92,,203.46,218.19
61,20050401,246.9,246.9,243.75,246.9,413952,247.06,207.92,,228.65,204.14,237.02,235.52,252.62,-252.62,204.14,231.76,,207.59,221.15
62,20050404,258.9,259.25,251.3,259.25,1084345,250.95,211.23,,231.45,207.66,237.02,235.52,210.2,210.2,207.66,235.54,,211.62,224.7
63,20050405,263.0,272.25,263.0,272.25,1217430,256.01,215.17,216.11,235.72,211.67,242.72,241.22,211.18,211.18,211.67,242.83,,215.52,228.87
64,20050406,283.7,285.9,283.65,285.9,164031,262.2,219.73,215.9,241.31,215.98,249.55,248.05,213.62,213.62,215.98,252.98,,219.35,233.66
65,20050407,300.2,300.2,276.0,290.9,4936256,268.35,224.32,216.04,246.43,219.93,252.05,250.55,217.96,217.96,219.93,264.23,,223.14,238.49
66,20050408,291.0,294.8,281.5,285.35,1936827,273.13,228.26,217.84,250.44,223.88,252.05,250.55,223.8,223.8,223.88,273.95,,226.87,242.71
67,20050411,286.0,288.0,274.0,275.9,1054201,276.18,231.33,221.26,252.6,227.47,252.05,250.55,229.16,229.16,227.47,280.11,,230.46,246.07
68,20050412,285.0,289.7,276.0,289.4,2684650,280.54,235.08,225.2,256.13,231.54,252.05,250.55,234.1,234.1,231.54,284.63,,233.91,250.06
69,20050413,293.0,301.95,282.3,285.55,2079005,283.91,238.34,230.16,258.71,235.39,252.05,250.55,238.65,238.65,235.39,287.55,,237.13,253.55
70,20050415,283.5,290.8,271.3,285.05,2015988,286.8,241.35,235.64,260.95,239.15,252.05,250.55,242.83,242.83,239.15,289.09,,240.11,256.75
71,20050418,278.0,290.4,274.15,283.35,2119047,289.12,244.06,242.3,262.78,242.83,252.05,250.55,246.67,246.67,242.83,289.42,,242.98,259.6
72,20050419,285.0,296.0,284.05,286.1,1529001,291.46,246.77,248.71,265.05,246.87,257.4,250.55,250.21,250.21,246.87,289.28,,245.85,262.39
73,20050420,288.5,294.5,285.0,288.45,1212096,293.78,249.46,254.5,267.07,250.43,263.0,260.42,253.47,253.47,250.43,289.25,,248.79,265.08
74,20050421,290.1,302.9,283.5,298.9,1624434,297.09,252.65,259.36,269.65,253.77,272.9,271.32,256.46,256.46,253.77,290.56,,251.91,268.2
75,20050422,304.0,313.85,304.0,313.85,2064345,301.87,256.6,263.6,274.63,257.95,286.55,282.58,260.7,260.7,257.95,294.48,,255.26,272.08
76,20050425,326.8,327.8,308.65,311.15,2578714,305.76,260.12,266.95,277.98,261.41,293.05,288.42,267.08,267.08,261.41,299.45,,258.67,275.51
77,20050426,312.3,318.6,309.8,314.7,1457821,309.63,263.64,270.73,280.8,264.29,295.3,293.0,272.69,272.69,264.29,304.62,,262.16,278.95
78,20050427,316.9,326.4,299.0,306.0,2179719,311.95,266.37,274.6,282.31,266.79,295.3,293.0,278.58,278.58,266.79,308.15,,265.65,281.64
79,20050428,310.0,317.85,290.7,291.75,2052917,312.18,268.01,278.47,282.79,269.08,295.3,293.0,283.63,283.63,269.08,308.28,,269.0,283.25
80,20050429,286.9,295.9,277.2,277.3,1562756,310.49,268.61,282.87,282.64,270.51,295.3,293.0,314.7,-314.7,270.51,304.32,,272.02,283.78
81,20050502,277.0,287.75,265.55,280.2,2693626,309.24,269.36,286.18,282.58,271.95,296.0,290.12,313.95,-313.95,271.95,298.49,,274.8,284.41
82,20050503,282.1,288.0,274.3,277.85,3524921,307.72,269.9,288.43,282.46,273.24,296.0,290.12,312.01,-312.01,273.24,292.27,,277.38,284.79
83,20050504,279.7,284.0,276.6,279.65,1550642,306.5,270.53,289.7,282.41,274.19,296.0,290.12,310.16,-310.16,274.19,286.94,,279.76,285.2
84,20050505,285.0,286.3,278.1,279.6,1069327,305.31,271.12,290.03,282.38,274.82,296.0,290.12,308.37,-308.37,274.82,282.94,,281.96,285.55
85,20050506,281.75,284.75,277.0,281.0,1146149,304.34,271.76,289.91,282.35,275.92,296.0,290.12,306.66,-306.66,275.92,280.4,,284.04,285.95
86,20050509,283.0,284.2,278.3,279.4,562789,303.19,272.25,289.62,282.25,277.39,296.0,290.12,305.01,-305.01,277.39,278.87,,285.95,286.17
87,20050510,280.8,281.5,273.1,275.55,609739,301.61,272.46,289.39,281.94,279.11,295.12,290.12,303.44,-303.44,279.11,277.58,290.66,287.61,286.06
88,20050511,276.0,284.25,271.2,277.75,1246812,300.39,272.8,289.04,281.67,281.27,295.12,290.12,301.92,-301.92,281.27,276.72,288.68,288.97,285.97
89,20050512,278.1,281.7,272.1,274.15,578397,298.78,272.89,288.67,281.31,282.94,294.42,290.12,300.47,-300.47,282.94,275.85,286.24,289.92,285.51
90,20050513,275.0,287.9,272.1,284.05,1373183,298.5,273.61,288.44,281.44,284.57,294.42,290.12,299.07,-299.07,284.57,276.15,285.84,290.42,285.58
91,20050516,289.0,298.25,288.0,297.3,1568620,299.85,275.14,288.55,282.2,286.25,290.08,285.77,297.73,-297.73,286.25,278.93,287.84,290.55,286.4
92,20050517,301.3,306.4,290.55,295.15,3529531,300.76,276.43,288.83,282.63,287.45,285.73,281.42,297.3,-297.3,287.45,282.9,289.16,290.32,286.97
93,20050518,292.7,299.5,288.1,294.8,1441746,301.48,277.61,288.42,282.88,288.2,285.73,281.42,297.3,-297.3,288.2,286.9,290.2,289.81,287.45
94,20050519,297.0,301.8,294.0,295.65,840081,302.19,278.78,287.73,283.01,288.53,285.73,281.42,296.03,-296.03,288.53,290.38,291.22,289.18,287.93
95,20050520,296.2,308.2,292.2,304.65,1989248,303.91,280.45,286.96,283.29,288.98,289.4,287.92,265.55,265.55,288.98,294.14,293.69,288.64,288.97
96,20050523,305.5,319.9,305.0,318.9,2296169,307.2,282.93,286.75,284.47,290.1,296.52,295.05,266.33,266.33,290.1,299.47,298.4,288.32,290.9
97,20050524,318.2,318.2,303.1,305.1,1265590,308.4,284.36,287.07,285.02,291.08,296.52,295.05,268.43,268.43,291.08,303.8,299.95,288.13,291.87
98,20050525,302.4,311.5,300.1,306.9,1584223,309.67,285.81,287.78,285.38,291.66,296.52,295.05,270.45,270.45,291.66,306.77,301.58,288.05,292.89
99,20050526,307.7,311.0,305.65,306.75,1019927,310.74,287.16,288.92,285.82,292.37,296.52,295.05,272.39,272.39,292.37,308.51,302.92,288.12,293.86
100,20050527,308.8,309.35,292.3,295.4,861455,310.25,287.7,289.99,285.92,292.71,296.52,295.05,274.25,274.25,292.71,307.99,301.98,288.28,294.06
101,20050530,297.0,301.3,294.0,296.2,640815,309.86,288.24,291.02,286.04,293.14,296.52,295.05,276.04,276.04,293.14,306.05,301.24,288.52,294.28
102,20050531,298.3,298.8,287.0,290.0,872160,308.68,288.36,291.59,286.06,293.27,296.52,295.5,277.75,277.75,293.27,302.85,299.41,288.84,294.08
103,20050601,290.0,297.0,290.0,292.65,676528,307.91,288.63,292.09,286.11,293.41,301.48,295.5,279.4,279.4,293.41,299.56,298.25,289.27,294.04
104,20050602,294.25,296.9,290.0,291.85,430853,307.06,288.84,292.61,286.15,293.17,304.45,302.95,280.98,280.98,293.17,296.68,297.05,289.81,293.94
105,20050603,293.45,296.5,292.0,294.85,372955,306.64,289.23,293.19,286.32,292.54,304.45,302.95,282.49,282.49,292.54,294.76,296.51,290.51,294.05
106,20050606,294.55,308.4,293.0,306.5,1173968,307.67,290.34,294.13,286.45,292.39,304.45,302.95,283.95,283.95,292.39,295.11,298.12,291.36,294.95
107,20050607,307.0,308.0,300.55,302.15,585411,308.03,291.11,295.26,286.65,291.97,304.45,302.95,285.35,285.35,291.97,296.51,298.71,292.3,295.58
108,20050608,303.0,306.0,296.3,298.2,487685,307.82,291.56,296.41,286.75,291.71,304.45,302.95,286.69,286.69,291.71,297.71,298.49,293.34,295.98
109,20050609,297.0,305.95,297.0,301.85,464787,308.06,292.23,297.67,286.92,292.04,304.45,302.95,287.98,287.98,292.04,298.86,298.93,294.45,296.63
110,20050610,303.5,308.5,298.05,300.3,645446,308.05,292.75,298.75,287.29,292.81,298.45,296.95,289.22,289.22,292.81,299.72,299.0,295.53,297.17
111,20050613,300.6,303.6,295.6,297.8,445980,307.69,293.07,299.48,287.51,293.4,298.45,296.95,290.4,290.4,293.4,299.98,298.59,296.4,297.49
112,20050614,299.9,304.2,295.3,296.85,454425,307.22,293.32,299.91,287.72,294.03,298.38,296.88,291.54,291.54,294.03,299.67,298.04,297.08,297.71
113,20050615,298.9,302.0,291.25,293.25,488538,306.31,293.31,299.92,287.8,294.48,298.25,296.75,318.9,-318.9,294.48,298.65,296.88,297.59,297.66
114,20050616,294.7,298.05,287.0,288.65,490699,304.89,293.01,299.18,287.81,294.79,297.58,296.75,318.35,-318.35,294.79,296.73,295.02,297.91,297.28
115,20050617,294.7,294.7,275.0,279.85,793970,302.48,292.16,297.81,287.77,294.75,293.18,290.75,317.09,-317.09,294.75,293.42,291.79,298.05,296.32
116,20050620,282.8,287.4,271.25,285.05,802224,300.93,291.7,296.32,287.75,294.94,293.18,288.88,314.57,-314.57,294.94,290.14,289.9,298.08,295.69
117,20050621,285.0,286.9,277.0,280.75,346537,298.96,291.0,294.97,287.7,295.11,293.18,288.88,311.1,-311.1,295.11,286.99,287.47,298.01,294.78
118,20050622,282.7,287.7,275.0,276.35,481999,296.62,290.05,293.87,287.65,295.06,291.42,288.88,307.91,-307.91,295.06,283.76,284.56,297.81,293.57
119,20050623,277.3,281.45,276.0,277.7,360155,294.66,289.26,292.91,287.59,295.18,291.42,288.88,304.98,-304.98,295.18,280.96,282.28,297.48,292.45
120,20050624,277.0,284.0,272.6,277.75,432508,292.87,288.51,291.91,287.5,294.97,289.25,286.7,302.28,-302.28,294.97,278.84,280.32,297.02,291.32
121,20050627,278.5,302.4,276.1,291.25,1781569,292.93,288.69,290.89,287.53,294.77,289.1,286.55,299.8,-299.8,294.77,278.98,281.08,296.44,291.08
122,20050628,291.65,293.75,277.2,278.55,621544,291.39,288.04,289.64,287.38,294.22,289.1,286.55,297.52,-297.52,294.22,279.31,279.48,295.73,290.04
123,20050629,279.7,306.45,279.55,303.9,3134020,293.16,289.06,289.0,287.53,294.52,290.12,287.58,271.25,271.25,294.52,282.3,282.7,295.01,290.66
124,20050630,305.0,313.8,299.5,301.2,2805828,294.41,289.84,288.68,287.63,294.7,290.12,287.58,271.9,271.9,294.7,286.76,285.07,294.27,291.09
125,20050701,301.95,306.7,295.1,299.05,1115513,295.26,290.44,288.85,287.71,294.52,290.12,287.58,272.54,272.54,294.52,291.15,286.77,293.5,291.37
126,20050704,299.9,303.5,295.15,296.5,549530,295.71,290.83,288.98,287.9,293.77,290.12,287.58,273.17,273.17,293.77,294.46,287.82,292.75,291.5
127,20050705,297.7,297.7,282.0,284.5,596700,294.6,290.42,288.7,287.83,293.08,290.12,287.58,273.78,273.78,293.08,295.18,286.57,292.03,290.9
128,20050706,287.1,302.6,286.0,299.7,1373007,295.49,291.02,288.74,287.93,292.84,290.12,287.58,274.39,274.39,292.84,295.76,288.25,291.38,291.33
129,20050707,300.9,303.0,289.0,290.4,609634,295.13,290.98,288.6,287.96,292.3,290.12,287.58,274.98,274.98,292.3,295.56,288.04,290.78,291.17
130,20050708,295.6,297.0,290.15,292.25,300004,295.02,291.06,288.52,287.99,292.19,290.12,288.25,275.56,275.56,292.19,294.98,288.21,290.32,291.17
131,20050711,294.0,300.0,292.5,293.75,359434,295.1,291.23,288.61,288.02,292.11,290.12,288.25,276.12,276.12,292.11,294.48,288.65,289.96,291.27
132,20050712,296.15,297.45,287.5,292.25,364584,294.98,291.3,288.94,288.04,292.19,290.8,288.25,276.68,276.68,292.19,293.97,288.76,289.69,291.28
133,20050713,294.55,298.0,288.3,289.65,440281,294.53,291.19,289.32,288.05,292.09,290.82,288.25,277.22,277.22,292.09,293.19,288.41,289.51,291.11
134,20050714,291.1,312.7,289.0,302.6,1949330,295.74,291.93,290.1,288.2,292.45,291.23,290.0,277.76,277.76,292.45,293.78,290.45,289.51,291.79
135,20050715,303.5,325.5,303.0,322.15,3658430,299.27,293.88,291.69,288.94,293.36,300.35,299.67,278.28,278.28,293.36,297.72,295.8,289.75,293.71
136,20050718,324.0,340.0,324.0,330.3,2010083,303.47,296.23,294.02,289.74,294.15,307.4,304.92,280.03,280.03,294.15,304.57,301.95,290.22,296.09
137,20050719,333.7,334.0,320.25,322.2,824042,306.25,297.9,296.86,290.26,294.82,307.4,306.15,283.05,283.05,294.82,311.41,305.86,290.94,297.9
138,20050720,324.85,331.4,313.4,317.1,756359,308.1,299.14,299.65,290.66,295.45,307.4,306.15,285.88,285.88,295.45,316.37,308.32,291.81,299.34
139,20050721,319.55,328.8,314.2,317.7,1008384,309.84,300.34,301.65,291.0,295.98,307.4,306.15,288.55,288.55,295.98,319.37,310.55,292.73,300.78
140,20050722,318.7,322.75,312.55,314.9,710110,311.05,301.28,303.18,291.29,296.46,307.4,306.15,291.05,291.05,296.46,320.52,311.96,293.72,302.0
141,20050725,316.0,318.4,305.3,307.65,575251,311.21,301.69,304.25,291.44,296.79,309.98,308.15,293.41,293.41,296.79,319.58,311.84,294.75,302.72
142,20050726,309.0,322.05,304.0,319.5,1103227,312.82,302.84,305.73,291.9,297.55,309.98,308.9,295.62,295.62,297.55,318.78,313.84,295.94,304.18
143,20050727,321.9,333.15,321.0,330.35,1222094,315.61,304.61,307.52,292.97,298.78,310.0,308.92,297.7,297.7,298.78,319.81,317.51,297.31,306.3
144,20050729,330.0,332.0,322.65,324.75,799483,317.42,305.91,309.59,293.82,299.99,310.0,308.92,300.32,300.32,299.99,321.47,319.67,298.8,307.97
145,20050801,324.9,326.8,315.55,317.7,291769,318.15,306.67,311.06,294.5,301.25,310.0,308.92,302.72,302.72,301.25,322.25,320.22,300.38,309.12
146,20050802,318.9,344.35,318.5,337.8,1820649,321.29,308.68,312.97,296.25,303.01,313.73,313.05,304.93,304.93,303.01,324.48,324.3,302.1,311.48
147,20050803,340.0,341.0,327.25,329.3,955720,323.06,310.01,315.02,297.41,304.62,320.2,313.4,308.22,308.22,304.62,326.75,326.27,303.93,313.17
148,20050804,328.0,334.5,325.1,325.95,550070,324.2,311.04,317.14,298.45,306.28,322.73,320.4,311.17,311.17,306.28,328.16,327.32,305.87,314.55
149,20050805,326.5,334.0,325.0,325.85,552635,325.2,312.0,318.65,299.42,307.88,322.73,320.9,313.84,313.84,307.88,328.68,328.17,307.85,315.81
150,20050808,327.9,333.0,313.5,319.25,698480,325.26,312.46,320.1,299.98,309.27,322.73,320.9,337.8,-337.8,309.27,327.83,327.64,309.71,316.54
151,20050809,321.0,322.5,310.2,312.85,541656,324.48,312.49,321.15,300.17,309.99,322.73,320.9,337.31,-337.31,309.99,325.4,325.96,311.31,316.77
152,20050810,315.7,325.0,315.1,321.1,661400,324.78,313.04,321.49,300.82,311.4,322.73,320.9,336.23,-336.23,311.4,323.18,325.93,312.75,317.49
153,20050811,322.95,324.8,316.1,317.9,335072,324.63,313.36,321.5,301.0,311.87,322.73,320.9,335.19,-335.19,311.87,321.27,325.27,314.01,317.91
154,20050812,319.7,332.7,311.4,327.55,844489,325.68,314.27,321.63,301.51,312.75,322.73,320.9,334.19,-334.19,312.75,320.89,326.39,315.25,318.92
155,20050816,328.0,331.7,321.5,322.75,280155,326.0,314.82,321.84,301.87,313.54,325.33,320.9,333.23,-333.23,313.54,321.14,326.46,316.46,319.57
156,20050817,323.5,325.5,319.0,320.4,301442,325.97,315.18,322.17,302.19,314.34,325.33,324.0,332.31,-332.31,314.34,321.29,326.05,317.66,320.01
157,20050818,321.45,328.0,318.5,321.75,421244,326.1,315.6,322.76,302.78,315.58,325.33,324.0,331.42,-331.42,315.58,321.39,325.88,318.82,320.49
158,20050819,323.9,330.0,310.0,326.4,596787,326.77,316.3,323.3,303.28,316.47,325.33,323.9,330.57,-330.57,316.47,322.02,326.55,319.81,321.19
159,20050822,327.0,334.5,326.1,327.7,597124,327.52,317.04,323.54,304.11,317.71,325.33,323.9,329.34,-329.34,317.71,323.15,327.32,320.7,321.91
160,20050823,329.4,331.35,304.0,308.1,431162,325.73,316.46,323.39,304.16,318.24,318.7,316.65,328.18,-328.18,318.24,322.17,324.4,321.39,321.29
161,20050824,311.25,311.5,303.55,306.9,530521,323.93,315.84,322.37,304.19,318.68,317.3,315.62,327.7,-327.7,318.68,319.4,321.6,321.86,320.56
162,20050825,309.0,332.0,308.7,330.55,1059298,325.25,316.79,321.63,304.92,319.95,318.73,317.05,303.55,303.55,319.95,318.68,323.41,322.14,321.33
163,20050826,333.0,394.8,333.0,387.5,6808511,333.53,321.35,322.82,311.1,323.22,347.2,345.52,303.55,303.55,323.22,326.63,335.29,322.53,325.68
164,20050829,388.0,416.7,384.5,394.35,5337351,341.86,326.06,325.69,316.94,326.27,350.62,348.95,306.91,306.91,326.27,341.0,346.89,323.05,330.27
165,20050830,389.0,407.7,389.0,400.0,2691877,350.08,330.83,330.68,321.86,328.87,353.45,351.78,312.15,312.15,328.87,357.92,358.0,323.81,335.03
166,20050831,399.0,408.5,392.0,395.75,1975585,356.94,335.02,336.22,325.35,331.05,353.45,351.78,319.18,319.18,331.05,373.35,366.86,324.93,339.34
167,20050901,397.3,402.7,386.6,388.6,907238,362.22,338.48,341.69,328.42,333.26,353.45,351.78,325.65,325.65,333.26,384.64,373.2,326.4,343.06
168,20050902,392.0,394.0,382.7,384.35,822310,366.41,341.44,346.6,331.19,335.51,353.45,351.78,331.6,331.6,335.51,391.2,377.84,328.16,346.35
169,20050905,386.0,389.0,375.8,379.1,509111,369.5,343.87,350.1,333.23,337.55,353.45,351.78,337.07,337.07,337.55,393.43,380.82,330.12,349.16
170,20050906,383.0,407.4,376.25,395.9,3236918,374.35,347.22,353.05,336.9,340.25,353.45,351.78,342.1,342.1,340.25,394.78,386.32,332.35,352.93
171,20050908,395.9,406.0,394.0,396.8,1293034,378.79,350.42,355.61,341.09,343.22,353.45,351.78,346.73,346.73,343.22,396.13,391.15,334.86,356.58
172,20050909,398.9,398.9,391.0,393.55,588879,382.34,353.2,358.72,344.01,345.69,353.45,351.78,351.0,351.0,345.69,397.04,394.63,337.62,359.82
173,20050912,397.85,412.0,395.5,405.3,1806997,386.97,356.57,362.72,347.47,348.19,356.1,354.42,354.92,354.92,348.19,398.8,399.65,340.71,363.67
174,20050913,407.5,420.9,405.1,413.0,2283884,392.05,360.21,367.44,352.13,351.13,359.95,358.28,359.95,359.95,351.13,401.97,405.27,344.16,367.85
175,20050914,414.0,417.9,398.0,404.3,1270651,395.51,363.05,371.17,355.7,354.02,371.78,360.85,366.32,366.32,354.02,404.69,408.43,348.0,371.28
176,20050915,406.85,435.85,406.0,431.35,3257763,401.94,367.46,375.61,361.3,357.14,405.22,382.18,371.92,371.92,357.14,409.61,415.93,352.4,376.27
177,20050916,434.0,474.0,434.0,460.15,4262894,411.29,373.44,379.93,372.37,361.5,419.62,417.98,380.24,380.24,361.5,419.15,427.53,357.46,382.92
178,20050919,461.25,481.4,420.0,472.7,2400910,421.24,379.84,385.59,385.24,366.39,425.9,424.25,393.03,393.03,366.39,432.33,439.75,362.88,390.09
179,20050920,476.0,479.8,455.0,457.7,1864907,428.29,384.87,392.45,392.47,370.79,425.9,424.25,407.37,407.37,370.79,444.33,447.51,368.31,395.98
180,20050921,458.0,460.95,416.1,445.9,2431822,433.11,388.8,399.69,397.34,375.01,425.9,424.25,472.7,-472.7,375.01,452.0,451.91,373.64,400.83
181,20050922,443.95,481.8,380.1,399.7,6886066,431.62,389.51,405.68,397.45,377.9,425.9,424.25,471.57,-471.57,377.9,450.21,447.14,378.65,402.42
182,20050923,410.0,449.0,410.0,425.55,4188746,433.4,391.83,409.82,398.94,381.38,425.9,424.25,467.91,-467.91,381.38,444.94,447.42,383.47,405.49
183,20050926,430.0,454.0,425.1,447.65,2499839,437.69,395.43,413.0,402.26,385.71,433.12,424.48,464.4,-464.4,385.71,441.75,451.45,388.27,409.77
