,Date,Open,High,Low,Close,Volume,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA
73,20050804,104.0,105.2,102.0,102.4,435991,99.74,97.21,94.71,94.53,94.85,96.78,96.68,93.93,93.93,94.85,102.87,,93.95,97.45
74,20050805,102.7,110.4,102.3,108.85,1728834,101.03,97.96,95.28,95.39,95.42,102.45,99.32,94.13,94.13,95.42,103.92,,94.6,98.35
75,20050808,108.8,110.5,106.15,107.25,1603195,101.99,98.56,96.02,95.98,95.94,102.62,101.18,94.72,94.72,95.94,105.07,,95.32,99.12
76,20050809,109.0,114.0,105.0,112.95,2314398,103.57,99.49,96.87,97.17,96.65,104.68,103.22,95.29,95.29,96.65,106.76,,96.13,100.21
77,20050810,114.5,131.45,114.5,126.3,8765589,106.65,101.22,98.15,100.76,97.86,111.35,109.9,96.35,96.35,97.86,110.23,,97.02,102.13
78,20050811,127.5,132.5,124.0,125.75,5497798,109.37,102.8,99.68,103.92,99.08,111.35,109.9,98.74,98.74,99.08,114.55,,97.94,103.93
79,20050812,126.5,127.25,119.6,121.5,1867000,111.28,104.01,101.39,105.6,100.16,111.35,109.9,100.95,100.95,100.16,118.25,,98.9,105.37
80,20050816,124.4,131.7,122.7,127.7,3318342,113.77,105.54,103.39,108.13,101.46,112.05,110.6,102.98,102.98,101.46,121.62,,99.93,107.15
81,20050817,127.7,130.8,126.05,127.65,1470568,116.0,106.96,105.31,110.34,102.74,112.05,110.6,105.45,105.45,102.74,124.46,,101.03,108.84
82,20050818,128.0,129.2,123.15,123.6,984236,117.49,108.04,106.76,111.51,103.89,114.8,110.6,107.67,107.67,103.89,126.15,,102.19,110.19
83,20050819,123.0,126.4,122.0,123.15,614955,118.77,109.01,107.8,112.42,104.91,114.8,113.98,109.68,109.68,104.91,126.77,,103.44,111.43
84,20050822,123.0,127.4,123.0,123.75,784837,119.98,109.96,108.25,113.45,106.02,115.05,114.35,111.48,111.48,106.02,126.76,,104.75,112.64
85,20050823,124.0,126.95,120.25,121.3,811573,120.75,110.69,108.89,114.05,107.04,115.05,114.85,113.1,113.1,107.04,126.12,,106.08,113.63
86,20050824,121.5,122.5,117.5,120.75,574090,121.36,111.34,109.77,114.54,108.04,115.05,114.85,114.56,114.56,108.04,125.1,,107.44,114.51
87,20050825,121.85,128.0,120.3,125.65,1009199,122.5,112.27,110.82,115.52,109.22,117.48,115.0,115.87,115.87,109.22,124.54,126.59,108.83,115.65
88,20050826,126.3,127.3,124.0,125.2,657560,123.45,113.1,112.02,116.36,110.39,117.48,116.35,117.06,117.06,110.39,124.43,127.39,110.26,116.68
89,20050829,125.0,135.9,122.0,131.75,2743869,125.11,114.3,113.26,117.99,111.8,122.35,118.38,118.12,118.12,111.8,125.33,129.22,111.73,118.06
90,20050830,133.5,136.75,132.85,133.75,1667764,126.84,115.56,114.53,119.74,113.28,127.25,124.12,119.76,119.76,113.28,127.08,131.14,113.24,119.47
91,20050831,134.6,136.7,131.4,132.35,1049473,128.21,116.64,115.84,120.84,114.49,127.25,125.62,121.72,121.72,114.49,128.96,132.49,114.75,120.71
92,20050901,133.0,136.7,132.5,133.15,765306,129.53,117.71,117.58,121.72,115.47,127.25,125.62,123.4,123.4,115.47,130.66,133.77,116.22,121.91
93,20050902,134.5,138.0,132.2,133.4,892817,130.72,118.72,119.18,122.62,116.49,127.25,125.62,124.85,124.85,116.49,132.04,134.86,117.62,123.07
94,20050905,134.55,135.4,130.25,131.35,328670,131.53,119.53,120.95,123.37,117.57,127.25,125.62,126.1,126.1,117.57,132.81,135.39,118.97,124.02
95,20050906,132.6,133.7,128.6,129.9,350488,132.05,120.2,122.87,123.85,118.53,127.25,125.62,127.17,127.17,118.53,132.9,135.52,120.24,124.82
96,20050908,131.9,132.75,129.15,129.85,463436,132.49,120.82,124.41,124.36,119.57,127.25,125.62,128.09,128.09,119.57,132.54,135.57,121.41,125.55
97,20050909,130.0,131.1,126.1,127.6,363143,132.58,121.26,125.95,124.61,120.57,127.25,125.62,133.75,-133.75,120.57,131.71,135.14,122.47,126.07
98,20050912,128.0,134.5,127.35,131.0,994295,133.07,121.89,126.96,125.22,121.72,127.25,125.62,133.6,-133.6,121.72,131.08,135.33,123.45,126.74
99,20050913,132.3,133.75,130.1,130.8,588826,133.46,122.47,127.66,125.62,122.62,127.25,125.62,133.45,-133.45,122.62,130.72,135.4,124.36,127.33
100,20050914,130.95,132.4,126.25,129.45,524564,133.62,122.92,128.07,125.92,123.53,129.48,127.02,133.3,-133.3,123.53,130.42,135.17,125.21,127.77
101,20050915,130.6,133.45,129.05,132.7,733480,134.15,123.55,128.54,126.46,124.48,129.48,127.88,133.16,-133.16,124.48,130.52,135.51,126.04,128.36
102,20050916,133.9,141.2,133.1,136.7,2880208,135.11,124.4,129.14,127.43,125.58,132.15,129.35,126.1,126.1,125.58,131.37,136.48,126.84,129.15
103,20050919,140.0,140.0,133.75,134.3,598013,135.66,125.03,129.81,128.03,126.65,132.15,131.4,126.31,126.31,126.65,132.38,136.85,127.59,129.71
104,20050920,135.55,135.55,128.5,132.95,588954,135.96,125.55,130.52,128.34,127.45,132.15,131.4,126.52,126.52,127.45,133.1,136.88,128.24,130.12
105,20050921,132.35,132.7,119.0,128.0,889657,135.59,125.7,130.99,128.32,128.14,132.15,127.85,136.7,-136.7,128.14,132.91,135.97,128.78,130.15
106,20050922,128.0,128.0,115.25,116.55,540228,133.81,125.11,131.02,128.23,128.26,126.62,125.98,136.35,-136.35,128.26,130.74,133.05,129.14,129.4
107,20050923,118.0,122.35,116.1,120.4,399174,132.66,124.81,130.64,128.13,128.06,126.62,125.98,135.5,-135.5,128.06,127.85,131.16,129.37,128.9
108,20050926,122.1,126.65,121.0,125.55,386461,132.25,124.86,130.16,128.12,128.06,126.62,125.98,134.69,-134.69,128.06,125.67,130.41,129.54,128.73
109,20050927,130.0,140.8,124.0,136.75,2623610,133.26,125.62,129.82,128.37,128.57,126.65,126.0,115.25,115.25,128.57,125.73,131.76,129.7,129.29
110,20050928,141.0,144.4,135.5,138.35,3245682,134.35,126.45,129.83,128.56,128.92,127.45,126.8,115.68,115.68,128.92,127.61,133.21,129.85,129.93
111,20050929,138.0,138.85,132.1,133.7,983869,134.75,126.91,130.02,128.62,129.12,127.45,126.8,116.59,116.59,129.12,129.75,133.61,130.01,130.23
112,20050930,134.0,134.95,127.6,131.95,912333,134.87,127.24,130.23,128.67,129.4,127.45,126.8,117.46,117.46,129.4,131.35,133.62,130.18,130.42
113,20051003,132.3,134.35,131.15,132.75,343770,135.07,127.59,130.49,128.74,129.72,127.45,126.8,118.29,118.29,129.72,132.39,133.75,130.33,130.63
114,20051004,133.5,137.6,132.7,135.15,671235,135.53,128.08,130.74,128.87,130.1,127.45,126.8,119.1,119.1,130.1,133.27,134.27,130.48,130.98
115,20051005,134.85,136.45,130.55,131.9,313055,135.53,128.33,130.92,128.92,130.45,127.45,126.8,119.87,119.87,130.45,133.65,134.11,130.6,131.1
116,20051006,132.0,139.9,128.2,133.65,1322197,135.73,128.67,131.13,129.03,130.88,127.45,126.8,120.6,120.6,130.88,133.83,134.27,130.7,131.3
117,20051007,135.7,138.5,133.5,135.1,859073,136.07,129.09,131.31,129.13,131.2,127.45,126.8,121.31,121.31,131.2,134.09,134.65,130.74,131.58
118,20051010,136.0,136.3,130.6,131.8,426589,135.96,129.26,131.21,129.16,131.42,127.45,126.8,122.0,122.0,131.42,134.02,134.36,130.72,131.62
119,20051011,133.0,139.5,130.0,132.15,299065,135.89,129.45,131.09,129.18,131.43,127.45,126.8,122.65,122.65,131.43,133.73,134.15,130.66,131.66
120,20051013,132.0,135.5,130.2,130.75,542306,135.64,129.53,131.06,129.19,131.33,129.38,127.22,123.28,123.28,131.33,133.19,133.7,130.6,131.62
121,20051014,131.0,131.95,125.5,126.3,329031,134.84,129.32,131.63,129.16,131.13,131.95,129.68,123.88,123.88,131.13,132.02,132.47,130.62,131.29
122,20051017,127.5,127.8,122.5,123.0,273674,133.69,128.91,132.03,129.05,130.79,130.68,130.43,138.35,-138.35,130.79,130.14,130.79,130.7,130.77
123,20051018,124.0,125.7,122.5,122.9,219267,132.64,128.53,131.89,128.93,130.44,130.62,130.43,138.03,-138.03,130.44,128.01,129.29,130.83,130.26
124,20051019,123.0,123.5,117.0,118.95,229445,131.17,127.91,131.15,128.72,130.03,127.05,126.08,137.72,-137.72,130.03,125.57,127.26,130.92,129.52
125,20051020,120.0,123.0,114.5,116.9,315483,129.59,127.2,130.04,128.45,129.6,126.02,124.82,136.89,-136.89,129.6,122.97,125.1,130.9,128.67
126,20051021,117.8,120.8,113.5,119.2,255982,128.44,126.68,128.94,128.29,129.24,126.02,124.32,135.55,-135.55,129.24,120.84,123.64,130.78,128.0
127,20051024,120.0,122.0,118.0,120.3,238203,127.53,126.27,127.93,128.19,129.0,126.02,124.32,133.79,-133.79,129.0,119.48,122.58,130.6,127.42
128,20051025,119.5,122.0,117.3,118.35,199007,126.46,125.76,127.13,127.97,128.58,126.0,124.3,132.16,-132.16,128.58,118.57,121.3,130.34,126.74
129,20051026,117.7,119.8,117.05,118.3,127829,125.48,125.28,126.24,127.76,128.16,126.0,124.3,130.67,-130.67,128.16,117.97,120.2,130.0,126.07
130,20051027,119.4,119.4,114.0,115.05,167781,124.19,124.62,125.44,127.45,127.68,125.07,124.3,129.3,-129.3,127.68,117.23,118.66,129.57,125.23
131,20051028,115.05,115.7,110.0,110.7,151339,122.48,123.72,124.44,126.74,126.95,121.43,121.08,128.03,-128.03,126.95,115.91,116.54,129.04,124.13
132,20051031,110.2,114.5,110.2,113.85,137254,121.33,123.08,123.58,126.16,126.18,121.43,121.08,126.23,-126.23,126.18,114.69,115.29,128.41,123.29
133,20051101,115.0,117.95,115.0,116.95,86692,120.67,122.69,122.95,125.87,125.61,120.72,120.38,124.61,-124.61,125.61,114.14,114.79,127.73,122.69
134,20051102,120.0,126.0,115.05,124.0,646539,120.97,122.77,122.64,125.84,125.31,118.5,118.15,110.0,110.0,125.31,115.02,115.66,127.03,122.59
135,20051107,125.0,127.45,124.3,125.1,291497,121.37,122.92,122.77,125.84,125.21,117.9,117.55,110.28,110.28,125.21,116.93,116.65,126.3,122.57
136,20051108,125.1,129.5,125.0,127.95,359664,122.1,123.25,123.01,125.88,125.59,119.32,118.98,110.87,110.87,125.59,119.53,118.06,125.57,122.75
137,20051109,128.8,131.6,126.15,128.75,480869,122.86,123.6,123.3,125.93,125.87,119.72,119.38,111.9,111.9,125.87,122.31,119.46,124.83,122.95
138,20051110,129.0,131.9,128.25,130.05,417602,123.72,124.02,123.76,125.97,126.02,120.38,120.02,113.25,113.25,126.02,124.96,120.94,124.1,123.22
139,20051111,131.0,136.7,130.5,135.75,1038615,125.2,124.78,124.05,126.02,125.99,123.22,122.88,114.93,114.93,125.99,127.87,123.28,123.45,123.85
140,20051114,136.0,137.0,132.25,133.45,405119,126.26,125.33,124.25,126.1,125.82,123.22,122.88,117.42,117.42,125.82,130.41,124.93,122.95,124.33
141,20051116,133.5,135.55,131.7,134.05,483095,127.29,125.9,124.36,126.14,125.83,123.22,122.88,119.62,119.62,125.83,132.41,126.48,122.6,124.86
142,20051117,134.7,134.7,131.6,132.45,221900,128.01,126.32,124.5,126.16,125.85,123.22,122.88,121.56,121.56,125.85,133.64,127.55,122.36,125.29
143,20051118,133.8,135.5,132.05,132.6,247734,128.69,126.73,124.45,126.19,125.85,123.22,122.88,123.26,123.26,125.85,134.23,128.5,122.23,125.73
144,20051121,133.0,133.0,129.5,130.0,153954,128.97,126.94,124.36,126.24,125.67,123.22,122.88,124.76,124.76,125.67,134.09,128.86,122.2,125.99
145,20051122,130.25,133.85,126.8,127.75,346491,128.94,126.99,124.21,126.25,125.54,124.8,122.98,126.08,126.08,125.54,133.21,128.76,122.3,126.13
146,20051123,129.0,131.5,128.9,129.75,225260,129.16,127.17,124.22,126.29,125.41,126.35,125.38,126.8,126.8,125.41,132.21,129.03,122.55,126.4
147,20051124,130.85,131.8,129.55,130.15,143326,129.4,127.36,124.47,126.33,125.24,129.88,125.4,126.8,126.8,125.24,131.39,129.33,122.96,126.71
148,20051125,131.0,137.3,131.0,135.35,946853,130.27,127.87,125.1,126.41,125.36,130.43,130.02,127.87,127.87,125.36,131.41,130.53,123.54,127.36
149,20051128,136.5,138.55,134.8,135.65,416630,131.09,128.38,125.84,126.49,125.48,131.75,130.38,128.82,128.82,125.48,132.09,131.63,124.23,128.02
150,20051129,135.8,139.6,132.1,137.5,507974,132.05,128.97,126.67,126.66,125.7,132.62,131.82,129.65,129.65,125.7,133.27,132.91,125.0,128.8
151,20051130,139.65,146.0,138.5,139.7,2158481,133.19,129.66,127.56,127.09,126.15,133.72,133.25,130.75,130.75,126.15,134.86,134.41,125.85,129.7
152,20051201,140.0,142.9,139.2,141.65,928726,134.46,130.43,128.58,127.86,126.77,134.7,134.22,132.1,132.1,126.77,136.72,136.07,126.74,130.7
153,20051202,142.8,143.7,139.0,139.55,603529,135.34,131.02,129.75,128.37,127.32,134.7,134.22,133.82,133.82,127.32,138.27,137.11,127.65,131.53
154,20051205,141.2,150.85,141.0,149.25,3293248,137.34,132.2,131.43,130.34,128.33,138.5,138.02,135.23,135.23,128.33,140.5,139.77,128.59,132.94
155,20051206,148.9,152.15,147.3,149.25,1976297,139.14,133.3,133.0,132.4,129.41,138.5,138.02,138.03,138.03,129.41,143.07,142.06,129.52,134.29
156,20051207,150.1,150.4,147.0,148.8,760697,140.69,134.3,134.57,134.02,130.4,138.5,138.02,140.28,140.28,130.4,145.45,143.95,130.44,135.54
157,20051208,148.5,149.0,146.5,147.75,377895,141.96,135.16,135.88,135.23,131.31,138.5,138.02,142.07,142.07,131.31,147.23,145.38,131.37,136.66
158,20051209,148.2,151.25,147.0,148.75,503984,143.22,136.04,137.01,136.65,132.33,138.5,138.02,143.51,143.51,132.33,148.48,146.78,132.31,137.78
159,20051212,149.85,155.45,149.1,152.9,1030574,144.86,137.13,138.07,138.57,133.48,141.32,140.9,144.66,144.66,133.48,149.77,148.71,133.29,139.11
160,20051213,153.5,153.9,150.15,151.05,406823,146.1,138.03,139.04,140.2,134.68,141.52,141.23,146.3,146.3,134.68,150.81,150.02,134.31,140.25
161,20051214,151.8,151.8,147.5,148.5,378560,146.89,138.7,139.96,141.42,135.94,144.12,141.95,152.9,-152.9,135.94,151.23,150.66,135.36,141.14
162,20051215,149.8,153.45,148.0,149.35,523772,147.69,139.39,140.85,142.53,137.12,144.28,142.5,152.79,-152.79,137.12,151.24,151.32,136.42,142.0
163,20051216,150.0,159.0,149.1,157.0,1898343,149.35,140.53,141.68,144.76,138.46,147.25,144.55,147.5,147.5,138.46,151.92,153.24,137.49,143.28
164,20051219,158.8,163.8,158.1,161.7,1617643,151.43,141.89,142.53,147.25,139.72,150.62,150.1,147.69,147.69,139.72,153.67,155.73,138.6,144.78
165,20051220,162.0,162.4,159.0,159.7,631469,153.04,143.04,143.34,148.81,140.87,150.62,150.35,148.25,148.25,140.87,155.71,157.49,139.75,146.07
166,20051221,160.85,163.7,159.1,161.1,721179,154.65,144.21,144.12,150.29,141.98,150.62,150.35,148.79,148.79,141.98,157.7,159.23,140.94,147.38
167,20051222,163.0,178.1,162.95,169.1,1891137,157.08,145.81,144.98,152.96,143.32,158.43,155.05,149.3,149.3,143.32,160.32,162.15,142.19,149.13
168,20051223,170.1,179.85,165.0,178.0,2388167,160.37,147.89,146.02,157.01,144.92,162.88,162.25,150.49,150.49,144.92,164.19,166.25,143.55,151.37
169,20051226,171.0,178.1,170.0,171.3,932975,162.49,149.4,146.83,158.4,146.1,162.88,162.25,152.69,152.69,146.1,167.72,168.56,144.96,153.07
170,20051227,171.8,188.45,170.0,187.95,4304062,166.46,151.89,147.64,162.9,147.92,167.85,167.22,154.72,154.72,147.92,172.3,173.52,146.48,155.77
171,20051228,189.0,191.5,183.5,186.15,3355184,169.8,154.1,148.4,166.12,149.66,168.22,167.48,158.04,158.04,149.66,177.06,177.46,148.09,158.23
172,20051229,188.45,198.4,187.4,194.95,3329992,173.89,156.73,149.41,170.94,151.74,171.72,171.22,161.03,161.03,151.74,182.25,182.41,149.83,161.16
173,20051230,195.05,196.85,190.0,191.25,1306321,177.09,158.96,150.79,173.84,153.7,171.72,171.22,165.1,165.1,153.7,186.76,185.98,151.68,163.7
174,20060102,191.95,200.95,191.8,194.95,1916139,180.42,161.28,152.21,177.36,155.86,171.72,171.22,168.68,168.68,155.86,190.55,189.67,153.65,166.37
175,20060103,195.9,196.5,191.0,193.25,725638,183.17,163.34,153.32,180.06,158.04,172.15,171.48,171.84,171.84,158.04,193.28,192.48,155.69,168.78
176,20060104,194.95,196.0,190.2,191.05,1032297,185.35,165.13,154.58,181.73,160.09,175.98,172.02,174.61,174.61,160.09,194.72,194.42,157.81,170.91
177,20060105,192.4,193.4,186.25,187.1,757048,186.79,166.55,155.94,182.42,161.99,177.32,176.52,177.05,177.05,161.99,194.69,195.3,160.02,172.65
178,20060106,187.5,193.35,187.1,188.65,652710,188.25,167.97,157.77,183.17,163.76,177.32,176.98,179.2,179.2,163.76,193.89,196.23,162.27,174.37
179,20060109,190.3,192.45,188.6,189.4,407937,189.61,169.36,160.1,183.93,165.55,178.02,177.02,181.09,181.09,165.55,192.9,197.07,164.55,176.03
180,20060110,190.8,193.9,184.9,189.55,1084024,190.83,170.66,163.05,184.59,167.29,182.02,178.95,182.75,182.75,167.29,191.99,197.72,166.85,177.57
181,20060112,185.0,188.0,179.9,181.1,773191,190.83,171.33,165.51,184.33,168.67,183.12,179.98,194.95,-194.95,168.67,190.26,196.65,169.14,178.46
182,20060113,180.9,185.5,180.5,181.0,601987,190.78,171.96,167.84,184.09,169.98,183.12,182.48,194.65,-194.65,169.98,188.04,195.59,171.38,179.26
183,20060116,181.8,181.8,178.0,178.4,296236,190.37,172.37,169.99,183.69,171.28,186.68,182.48,194.35,-194.35,171.28,185.48,194.1,173.52,179.8
184,20060117,179.0,186.65,176.8,177.45,744662,189.84,172.7,171.58,183.39,172.22,186.2,185.88,193.7,-193.7,172.22,182.92,192.53,175.52,180.2
